    IVox Add Points,     Incremental Mapping,     ObsModel (IEKF Build Jacobian),     ObsModel (Lidar Match), Downsample PointCloud, IEKF Solve and Update, Laser Mapping Single Run, Preprocess (Livox), Undistort Pcl, 
0.001168,0.014223,0.008952,0.076973,0.016113,0.461374,0.45552,0.027977,0.063719,
0.000759,0.015711,0.009601,0.009225,0.017475,0.412789,0.686917,0.034473,0.092889,
0.00158,0.023647,0.009566,0.060563,0.024378,1.25385,0.582039,0.028932,0.079918,
0.000609,0.01035,0.008778,0.008702,0.00861,0.309628,0.717006,0.031068,0.079747,
0.001781,0.024072,0.030779,0.080274,0.032694,0.542332,0.536023,0.031697,0.095396,
0.001132,0.013498,0.009776,0.017869,0.01096,0.308407,0.605942,0.029802,0.058899,
0.001457,0.020734,0.008901,0.066773,0.022471,0.432824,0.756293,0.03222,0.115222,
0.002542,0.02271,0.009939,0.009822,0.024139,0.445691,0.424398,0.035771,0.052055,
0.001336,0.013123,0.010211,0.080786,0.009911,0.396818,0.890681,0.034066,0.097729,
0.001155,0.019592,0.009934,0.016105,0.025905,0.499285,0.558691,0.030569,0.096489,
0.001942,0.016746,0.011222,0.071786,0.015047,0.455949,0.774336,0.031751,0.05858,
0.001519,0.018465,0.010518,0.009039,0.019665,0.516386,0.696293,0.033322,0.102541,
0.001697,0.019586,0.017597,0.048139,0.019101,0.538125,0.496548,0.028794,0.072133,
0.001722,0.015458,0.00621,0.008216,0.012152,0.430907,0.659463,0.033165,0.08475,
0.002187,0.030864,0.007621,0.03953,0.030394,4.37426,0.624272,0.034893,0.076898,
0.001107,0.007197,0.006021,0.007518,0.008138,0.258284,0.563737,0.027862,0.076565,
0.002519,0.024826,0.012512,0.092742,0.033016,0.624568,1.44024,0.03023,0.111434,
0.001929,0.019258,0.047118,0.014068,0.019014,0.509208,0.434479,0.03133,0.045598,
0.001863,0.016825,0.017538,0.180893,0.014511,0.467249,0.758544,0.031171,0.123573,
0.001509,0.020816,0.009854,0.018842,0.026103,0.449814,0.434902,0.034246,0.080897,
0.002482,0.017302,0.010692,0.061318,0.013237,0.440317,0.614089,0.027778,0.073424,
0.001401,0.020048,0.008065,0.009134,0.022479,0.539865,0.630998,0.031199,0.105685,
0.001584,0.015526,0.017136,0.209907,0.015849,0.400853,0.52542,0.033389,0.069357,
0.000744,0.015967,0.010523,0.064269,0.016389,0.425417,0.69353,0.035358,0.0944,
0.001386,0.024994,0.007977,0.008525,0.027676,0.432131,0.599684,0.026593,0.076994,
0.001348,0.0092,0.017456,0.20619,0.008337,0.304057,1.2006,0.550194,0.078454,
0.00137,0.022593,0.009104,0.008499,0.031173,0.568018,0.703019,0.034702,0.102619,
0.000882,0.015694,0.010155,0.090942,0.010889,0.353855,0.579706,0.030081,0.05535,
0.001705,0.018896,0.009367,0.010452,0.020513,0.601365,4.59575,0.030476,0.115135,
0.002811,0.02335,0.009387,0.078564,0.025092,0.552613,0.368854,0.029054,0.066325,
0.001412,0.013194,0.009022,0.072721,0.011092,0.342459,0.851839,0.03089,0.085136,
0.001912,0.021419,0.007175,0.008349,0.026314,0.443063,0.677241,0.033978,0.095777,
0.001017,0.014138,0.010075,0.06123,0.015273,0.359859,0.616729,0.031127,0.063067,
0.000581,0.01574,0.072119,0.009704,0.019194,0.451993,0.649999,0.036234,0.099332,
0.001088,0.019649,0.019763,0.223406,0.021557,0.491378,0.583747,0.030234,0.073186,
0.002044,0.015038,0.010429,0.018488,0.010541,0.329241,0.721107,0.033797,0.086095,
0.002194,0.026079,0.009315,0.092992,0.032846,0.647439,0.551545,0.030733,0.089586,
0.00044,0.006568,0.010045,0.010753,0.008078,0.234046,0.578159,0.031676,0.064082,
0.000836,0.020692,0.007837,0.050806,0.02685,0.659289,0.635366,0.033048,0.111765,
0.00091,0.019177,0.005843,0.007759,0.019858,0.406911,0.423685,0.030231,0.039385,
0.00172,0.015109,0.008172,0.040841,0.011477,0.391048,0.780616,0.031484,0.106577,
0.002308,0.02146,0.011273,0.090512,0.027956,0.521044,0.491897,0.031085,0.08358,
0.00213,0.01722,0.01144,0.010565,0.014936,0.437824,0.766361,0.029875,0.066111,
0.001851,0.018772,0.011134,0.08046,0.020453,0.508904,0.760036,0.032905,0.104688,
0.001904,0.01604,0.008162,0.008825,0.016411,0.415205,0.476212,0.029742,0.068945,
0.000978,0.015465,0.010179,0.078089,0.015184,0.423642,0.631456,0.02818,0.088879,
0.002227,0.025739,0.011068,0.009118,0.028535,0.623136,0.510756,0.028869,0.077628,
0.000523,0.006064,0.009149,0.0663,0.006619,0.27299,0.615323,0.03115,0.076327,
0.002976,0.024478,0.00817,0.048039,0.032371,0.594215,0.670938,0.038286,0.103186,
0.002441,0.017628,0.007138,0.00705,0.013734,0.348375,0.45885,0.027651,0.049313,
0.002065,0.019621,0.007636,0.039334,0.019115,0.47979,0.863786,0.031199,0.110398,
0.001867,0.022057,0.011133,0.095792,0.02442,0.486972,0.349093,0.033155,0.067882,
0.000901,0.014003,0.009281,0.019467,0.011578,0.323745,0.854445,0.028989,0.08733,
0.001493,0.019846,0.010519,0.086666,0.023468,0.726962,0.579365,0.035864,0.104762,
0.001402,0.014318,0.009472,0.016826,0.015884,0.400693,0.525202,0.029116,0.063361,
0.000966,0.016091,0.009207,0.062301,0.017512,0.443418,0.716547,0.030121,0.093415,
0.001648,0.021994,0.017359,0.016602,0.027303,0.565011,0.582211,0.028965,0.075526,
0.001598,0.013983,0.008613,0.050185,0.009952,0.374026,0.678081,0.029569,0.080209,
0.002948,0.027152,0.009356,0.07826,0.032509,0.660018,0.568092,0.029935,0.091332,
0.000187,0.007935,0.008334,0.009579,0.008997,0.257773,0.570019,0.029507,0.060277,
0.001357,0.020892,0.009707,0.068723,0.025708,0.524036,0.823458,0.030649,0.116245,
0.001259,0.024085,0.008524,0.060709,0.022413,0.4225,0.382269,0.029117,0.056436,
0.002556,0.015296,0.010281,0.008549,0.011313,0.404259,0.808882,0.033528,0.095053,
0.002026,0.020363,0.009012,0.049366,0.024107,0.510587,0.492749,0.031373,0.088588,
0.000952,0.016934,0.009103,0.058601,0.015725,0.399675,0.644227,0.027921,0.061512,
0.001784,0.02032,0.009274,0.009019,0.019641,0.503078,0.68239,0.033049,0.099306,
0.001505,0.018263,0.0083,0.04714,0.016673,0.434837,0.452042,0.027202,0.072601,
0.001476,0.015048,0.01161,0.086511,0.014924,0.402841,0.910486,0.032935,0.084071,
0.001761,0.025329,0.012469,0.017884,0.030385,0.623196,0.550236,0.031643,0.079479,
0.000326,0.004855,0.019039,0.162006,0.005643,0.217383,0.593744,0.026967,0.074767,
0.001126,0.023805,0.010942,0.019064,0.033268,0.614604,0.757864,0.032968,0.105352,
0.000382,0.015544,0.007378,0.0486,0.014937,0.361827,0.501104,0.029426,0.049835,
0.000683,0.016397,0.005776,0.006775,0.017086,0.384562,0.878676,0.030161,0.110411,
0.002001,0.019957,0.006198,0.036922,0.024605,0.486094,0.377979,0.029738,0.07016,
0.001534,0.016065,0.010018,0.079835,0.012553,0.435018,0.706414,0.028863,0.074277,
0.001448,0.019498,0.009538,0.011677,0.02259,0.491532,0.601574,0.032192,0.097726,
0.000517,0.01233,0.011243,0.071536,0.015848,0.372243,0.553909,0.029435,0.064377,
0.002033,0.018333,0.009001,0.011879,0.017216,0.427834,0.699561,0.033403,0.092415,
0.002635,0.025349,0.010643,0.069085,0.025582,0.620643,0.543345,0.027784,0.074282,
0.00101,0.010485,0.008682,0.009375,0.009424,0.336491,0.665305,0.027327,0.082185,
0.00252,0.025826,0.010564,0.059384,0.03308,0.538903,0.592365,0.03214,0.094911,
0.000782,0.011605,0.007818,0.008413,0.009664,0.363558,0.547644,0.028833,0.056015,
0.001953,0.020458,0.009477,0.0655,0.022111,0.517311,0.830701,0.031704,0.116651,
0.00236,0.021307,0.008623,0.00797,0.023542,0.509936,0.332414,0.036743,0.05997,
0.000996,0.013723,0.009036,0.062848,0.011994,0.396171,0.823246,0.028934,0.088378,
0.002014,0.020504,0.009318,0.008528,0.024764,0.511052,0.507712,0.031276,0.091452,
0.001399,0.016663,0.010345,0.076859,0.016192,0.423615,0.529666,0.0271,0.061827,
0.001589,0.018844,0.008103,0.009113,0.018728,0.49217,0.674378,0.032569,0.097966,
0.001711,0.018673,0.009117,0.065474,0.018667,0.488235,0.568143,0.02877,0.075768,
0.000374,0.01289,0.008976,0.053368,0.010871,0.412007,0.669375,0.032477,0.084538,
0.002383,0.025677,0.006602,0.013992,0.03053,0.631682,0.518354,0.032203,0.086085,
4.3e-05,0.004782,0.008052,0.043812,0.00616,0.20968,0.587771,0.032261,0.066368,
0.002188,0.023034,0.007355,0.008635,0.030608,0.577499,0.81769,0.0314,0.10922,
0.001577,0.019057,0.010446,0.087307,0.016389,0.538648,0.457831,0.028206,0.036529,
0.001257,0.01483,0.011095,0.019812,0.014279,0.427361,0.765313,0.034341,0.115998,
0.002613,0.022958,0.0125,0.08956,0.02524,0.516028,0.489506,0.029456,0.075533,
0.00117,0.016818,0.011355,0.019113,0.013639,0.421041,0.688289,0.028275,0.07118,
0.001519,0.019925,0.010309,0.053985,0.020019,0.41459,0.688923,0.030791,0.101007,
0.000962,0.013973,0.009173,0.007587,0.01524,0.382596,0.527288,0.028778,0.066499,
0.001628,0.016013,0.007595,0.051173,0.015717,0.406237,0.696324,0.028298,0.088093,
0.002454,0.026003,0.008552,0.008639,0.027114,0.514715,0.574634,0.030287,0.078111,
0.001395,0.008177,0.008339,0.0602,0.007407,0.238991,0.654771,0.029325,0.078215,
0.002001,0.024783,0.009412,0.008753,0.032409,0.818835,0.654358,0.030633,0.100412,
0.001689,0.015423,0.008875,0.050238,0.016001,0.428403,0.546968,0.03182,0.050654,
0.002241,0.020448,0.008647,0.007887,0.021558,0.43634,0.838849,0.029538,0.113985,
0.00209,0.021385,0.010344,0.079095,0.023771,0.526775,0.304985,0.028083,0.063639,
0.002,0.014913,0.009054,0.01087,0.011586,0.415633,0.788668,0.028397,0.086306,
0.000978,0.018939,0.010648,0.0695,0.024174,0.497439,0.698926,0.033685,0.093744,
0.000979,0.015177,0.008594,0.057264,0.014765,0.354223,0.567058,0.028269,0.064062,
0.000975,0.018155,0.00762,0.008207,0.025689,0.4575,0.724009,0.031019,0.093818,
0.00165,0.020312,0.008851,0.050307,0.021499,0.446402,0.557219,0.027409,0.074287,
0.001154,0.012004,0.007508,0.008805,0.009612,0.510944,0.587028,0.030412,0.083877,
0.001786,0.026171,0.010481,0.089844,0.032778,0.699108,0.535245,0.03304,0.089976,
0.000464,0.005634,0.016896,0.100541,0.005717,0.271802,0.552128,0.026616,0.060382,
0.000995,0.021712,0.010181,0.08414,0.027764,0.623673,0.718409,0.03721,0.114743,
0.001843,0.018978,0.017754,0.138017,0.019998,0.490676,0.350991,0.030633,0.052211,
0.001928,0.014811,0.016157,0.155515,0.012585,0.395943,1.03321,0.030833,0.110309,
0.002086,0.021335,0.007931,0.009954,0.027757,0.534134,0.581674,0.032051,0.093206,
0.001302,0.018891,0.009583,0.123569,0.015349,0.463044,0.604731,0.028932,0.08267,
0.001234,0.018644,0.009945,0.009622,0.019745,0.471143,0.707316,0.030207,0.102592,
0.001624,0.016063,0.009377,0.075998,0.01575,0.416988,0.545993,0.027034,0.0611,
0.001393,0.015447,0.009603,0.019089,0.014358,0.41866,0.67851,0.031914,0.096716,
0.003163,0.027258,0.017712,0.146284,0.028723,0.639534,0.50038,0.030057,0.068358,
0.000854,0.005313,0.010371,0.009749,0.005485,0.213994,0.627128,0.028978,0.083208,
0.002219,0.024257,0.00938,0.079441,0.031887,0.60545,0.621586,0.030708,0.094472,
0.000822,0.016359,0.007494,0.049977,0.013536,0.49425,0.634873,0.029671,0.058731,
0.001683,0.018468,0.009108,0.038106,0.019217,0.496724,0.918222,0.031699,0.113356,
0.001636,0.020372,0.006433,0.007446,0.023031,0.449701,0.388442,0.033476,0.056395,
0.001723,0.016719,0.012321,0.09707,0.01429,0.384189,0.825972,0.028367,0.089465,
0.001131,0.019787,0.009859,0.01931,0.023369,0.504073,0.665268,0.030361,0.094861,
0.001656,0.014944,0.012542,0.088387,0.015446,0.4543,0.544709,0.026307,0.05686,
0.001715,0.018157,0.018394,0.016209,0.018462,0.475986,0.733706,0.035666,0.100976,
0.003513,0.024367,0.01025,0.09871,0.023209,0.589992,0.598842,0.028716,0.07445,
0.000495,0.012293,0.00836,0.010219,0.009559,0.415994,0.647589,0.030344,0.083766,
0.002831,0.027059,0.011731,0.056127,0.034273,0.72702,0.562144,0.033188,0.084758,
0.000386,0.00725,0.007957,0.008485,0.009589,0.259367,0.57105,0.028194,0.071904,
0.001394,0.020979,0.010897,0.071902,0.025502,0.583345,0.833516,0.031436,0.109066,
0.001926,0.019408,0.0094,0.013634,0.021051,0.507953,0.326273,0.026216,0.046052,
0.001038,0.014116,0.009039,0.061831,0.0129,0.359327,0.824272,0.034101,0.096085,
0.001788,0.019997,0.008048,0.008761,0.023914,0.486945,0.622716,0.029081,0.087699,
0.001912,0.019166,0.011069,0.078925,0.016917,0.468321,0.669255,0.027889,0.066676,
0.001038,0.018852,0.00774,0.008745,0.020644,0.477567,0.634236,0.032211,0.09661,
0.001482,0.016642,0.009069,0.062577,0.016327,0.415016,0.532087,0.028593,0.085281,
0.005068,0.019429,0.008134,0.008747,0.013655,0.410558,0.690185,0.029867,0.084979,
0.001757,0.025766,0.010019,0.062315,0.029311,0.628415,0.605462,0.030544,0.069926,
4.9e-05,0.004358,0.008283,0.008079,0.004592,0.205538,0.637116,0.028293,0.080757,
0.002952,0.026959,0.008853,0.051225,0.032361,0.534547,0.769962,0.03349,0.100942,
0.000697,0.017193,0.009039,0.00903,0.014391,0.452102,0.557835,0.029198,0.046309,
0.001609,0.018249,0.010442,0.0917,0.017749,0.443566,0.95164,0.037525,0.120303,
0.001981,0.021058,0.009459,0.018165,0.023298,0.482884,0.372243,0.027567,0.062449,
0.001757,0.016271,0.011551,0.080473,0.014604,0.544935,0.768521,0.027238,0.086209,
0.001607,0.018577,0.007665,0.046738,0.021427,0.494172,0.681254,0.032654,0.096528,
0.001157,0.013241,0.006241,0.008137,0.014635,0.380627,0.493561,0.028422,0.059705,
0.001529,0.016922,0.006912,0.007973,0.018083,0.374048,0.669597,0.030888,0.098092,
0.003377,0.025256,0.006782,0.040569,0.025425,0.64638,0.632671,0.031608,0.073112,
0.001394,0.010627,0.011158,0.086803,0.007733,0.291718,0.641617,0.028642,0.081795,
0.000922,0.023553,0.010528,0.012234,0.033813,0.547662,0.561637,0.030933,0.087938,
0.000265,0.009844,0.009289,0.079233,0.011524,0.355897,0.564254,0.02697,0.0653,
0.00249,0.023089,0.010746,0.009679,0.024481,0.53293,0.830482,0.033152,0.11555,
0.001147,0.01821,0.009159,0.071158,0.021271,0.467154,0.306723,0.026607,0.047316,
0.000649,0.012903,0.009565,0.015445,0.013108,0.405332,0.75559,0.029383,0.102722,
0.001599,0.019606,0.008205,0.073197,0.021946,0.502801,0.590632,0.030169,0.090133,
0.002122,0.017776,0.00936,0.008956,0.016425,0.427734,0.607124,0.028768,0.054009,
0.001101,0.018332,0.01025,0.063612,0.019933,0.476993,0.668897,0.032166,0.092618,
0.001872,0.019745,0.007906,0.00818,0.019074,0.4,0.684204,0.030388,0.076425,
0.00095,0.014872,0.008228,0.054377,0.012669,0.401695,0.67354,0.030279,0.086002,
0.002535,0.026078,0.009878,0.076486,0.029997,0.636722,0.525916,0.03199,0.084116,
0.000925,0.005106,0.009098,0.009585,0.005323,0.255477,0.535741,0.031954,0.077578,
0.001719,0.023457,0.008336,0.06608,0.029611,0.569917,0.832699,0.032502,0.10065,
0.001545,0.018642,0.009412,0.010986,0.015996,0.446423,0.418784,0.026001,0.047719,
0.001465,0.015925,0.008933,0.055826,0.015169,0.41663,0.764943,0.030887,0.116191,
0.001241,0.020627,0.008083,0.008718,0.025414,0.478849,0.469833,0.0294,0.066483,
0.000944,0.016703,0.009201,0.04508,0.016084,0.403203,0.723518,0.029711,0.080925,
0.00139,0.018552,0.00675,0.008361,0.021384,0.462326,0.638402,0.030733,0.097713,
0.001015,0.013602,0.009646,0.090073,0.01552,0.382929,0.527813,0.027261,0.071893,
0.000686,0.016482,0.009197,0.018751,0.017292,0.665232,0.699067,0.031897,0.089011,
0.001806,0.025197,0.011089,0.075569,0.027411,0.646078,0.579352,0.029589,0.074925,
0.000296,0.006414,0.009056,0.012731,0.006741,0.291193,0.64271,0.030797,0.079031,
0.002521,0.027402,0.009781,0.062498,0.032424,0.582975,0.567873,0.033111,0.091218,
4.8e-05,0.01245,0.008476,0.008557,0.012809,0.44297,0.545522,0.027206,0.065005,
0.001238,0.019681,0.009644,0.050672,0.023441,0.744763,0.836336,0.030544,0.116338,
0.002475,0.020069,0.010368,0.008529,0.021959,0.48315,0.361618,0.028958,0.057756,
0.001415,0.015506,0.009418,0.055159,0.012825,0.433376,0.780218,0.029731,0.096857,
0.002125,0.019438,0.009078,0.008025,0.022386,0.417313,0.587657,0.028328,0.093764,
0.000679,0.01365,0.008603,0.046873,0.014871,0.358443,0.570694,0.028834,0.067595,
0.00065,0.016938,0.007861,0.007603,0.019763,0.490217,0.665514,0.032002,0.091072,
0.003316,0.029474,0.010578,0.08326,0.021092,0.882819,0.548687,0.028469,0.074998,
0.001255,0.014401,0.008635,0.013295,0.010238,0.407048,0.632639,0.031385,0.086416,
0.002062,0.02776,0.013273,0.074926,0.033669,0.651251,0.535104,0.029538,0.079068,
0.000496,0.005639,0.011211,0.015904,0.005646,0.207924,0.817147,0.029838,0.06997,
0.00154,0.022594,0.008821,0.057848,0.033715,0.476431,0.836846,0.030073,0.118485,
0.000983,0.018292,0.007129,0.046172,0.01792,0.555017,0.418326,0.029613,0.039073,
0.000901,0.014378,0.007399,0.008628,0.013673,0.417134,0.803351,0.029619,0.111381,
0.001128,0.01982,0.009044,0.083343,0.025435,0.514252,0.575255,0.033143,0.080654,
0.001293,0.019424,0.009801,0.008871,0.016443,0.477598,0.924268,0.028488,0.069939,
0.001226,0.018398,0.010689,0.072722,0.020716,0.457343,0.662657,0.03075,0.097873,
0.000755,0.014271,0.008547,0.011639,0.015037,0.392848,0.573712,0.029413,0.074498,
0.001961,0.017063,0.009139,0.058967,0.017005,0.405935,0.594675,0.032427,0.092017,
0.001734,0.024968,0.008837,0.008489,0.02893,0.822472,0.503723,0.02933,0.067484,
0.000196,0.004751,0.00906,0.073222,0.004781,0.216574,0.65309,0.029634,0.086211,
0.002463,0.027321,0.011361,0.072548,0.032861,0.667112,1.05515,0.030282,0.094595,
0.000946,0.015431,0.007983,0.009609,0.012322,0.417286,0.560667,0.044001,0.057935,
0.001299,0.018404,0.009092,0.061497,0.019831,0.472587,0.87637,0.031579,0.113128,
0.001431,0.019556,0.008666,0.010208,0.021259,0.525597,0.31362,0.028709,0.058324,
0.001705,0.017523,0.009737,0.078378,0.015614,0.365153,0.686514,0.029282,0.092257,
0.001236,0.018164,0.010218,0.023614,0.02137,0.462926,0.718541,0.033088,0.089619,
0.002018,0.014528,0.017563,0.070225,0.015177,0.412113,0.55618,0.028966,0.070303,
0.001062,0.017985,0.008567,0.017181,0.019275,0.486658,0.719193,0.030776,0.087984,
0.002429,0.023174,0.009641,0.048204,0.023361,0.558876,0.628954,0.029814,0.073072,
0.001015,0.01149,0.006993,0.039072,0.008471,0.466716,0.628654,0.02922,0.086471,
0.001014,0.025711,0.012629,0.112413,0.031834,0.637682,0.530214,0.028761,0.083304,
0.000216,0.006714,0.009619,0.025117,0.007872,0.282853,0.569668,0.029524,0.066539,
0.00195,0.023229,0.010987,0.086873,0.025673,0.56729,1.01808,0.033044,0.115618,
0.001711,0.019648,0.008337,0.061825,0.019621,0.471835,0.329348,0.028254,0.042605,
0.001403,0.014753,0.00817,0.007522,0.012824,0.311078,0.881838,0.027787,0.102974,
0.001519,0.019104,0.00965,0.065135,0.022621,0.472052,0.552158,0.031939,0.088709,
0.001542,0.018785,0.008153,0.008125,0.016773,0.37482,0.645053,0.03092,0.068138,
0.000936,0.017698,0.016984,0.12925,0.022004,0.398809,0.697848,0.030035,0.094742,
0.001227,0.015442,0.008814,0.007714,0.016302,0.399693,0.512727,0.028665,0.073911,
0.000534,0.014427,0.008515,0.061892,0.013427,0.412952,0.632637,0.031579,0.087355,
0.001671,0.025668,0.010013,0.076635,0.029425,0.526179,0.557631,0.029967,0.06812,
0.000193,0.004223,0.009827,0.009542,0.005085,0.205988,0.653238,0.030749,0.081021,
0.001872,0.026236,0.009268,0.068476,0.031687,0.638226,0.731207,0.031318,0.109543,
0.001574,0.01749,0.008006,0.056785,0.014184,0.360847,0.599478,0.026264,0.047374,
0.001398,0.017332,0.008722,0.05494,0.017552,0.457439,0.854707,0.029568,0.112142,
0.000444,0.018187,0.008613,0.007393,0.025017,0.444925,0.389628,0.02885,0.063074,
0.002487,0.018554,0.01082,0.137848,0.014878,0.45336,0.758179,0.027516,0.087017,
0.001109,0.0177,0.010965,0.014137,0.020611,0.476731,0.644157,0.031819,0.099297,
0.000707,0.012107,0.010817,0.09885,0.013546,0.382523,0.447455,0.02937,0.073149,
0.001829,0.019745,0.010184,0.02214,0.018833,0.501298,0.64846,0.029381,0.089284,
0.001857,0.022996,0.007238,0.045403,0.025802,0.583924,0.526606,0.031037,0.0734,
0.000664,0.009498,0.006634,0.007287,0.007715,0.329253,0.568133,0.030155,0.082923,
0.00261,0.026515,0.00674,0.035647,0.032689,0.565603,0.540053,0.028595,0.088775,
0.000529,0.010215,0.00805,0.008192,0.010448,0.282946,0.556803,0.025472,0.071427,
0.001468,0.022023,0.011612,0.086246,0.025,0.51281,0.735894,0.032517,0.114275,
0.00124,0.018923,0.009801,0.091383,0.020033,0.414986,0.312075,0.02874,0.048162,
0.000584,0.014714,0.010592,0.009102,0.013756,0.411717,0.864655,0.034598,0.092008,
0.000907,0.018315,0.009367,0.079304,0.02187,0.494574,0.499829,0.030231,0.087802,
0.000644,0.015672,0.009004,0.008726,0.01565,0.365272,0.619796,0.027387,0.067929,
0.001831,0.019026,0.011015,0.072798,0.019617,0.512902,0.630365,0.030273,0.088278,
0.001868,0.018062,0.009576,0.009594,0.018728,0.437102,0.618648,0.02965,0.073904,
0.000671,0.014068,0.008183,0.05661,0.013728,0.376213,0.649205,0.029983,0.086252,
0.00194,0.026317,0.007683,0.008564,0.030323,0.617902,0.529113,0.03286,0.074991,
0.001218,0.005503,0.014819,0.128073,0.00489,0.208538,0.661662,0.027103,0.079107,
0.002602,0.02601,0.011351,0.00728,0.030416,0.622998,0.766769,0.032237,0.111858,
0.001366,0.017313,0.010876,0.088218,0.01579,0.446841,0.466607,0.030808,0.036708,
0.001342,0.016616,0.010264,0.01659,0.017041,0.421355,0.783889,0.030715,0.126355,
0.002129,0.020374,0.010185,0.078807,0.023852,0.477443,0.403999,0.031047,0.08346,
0.001475,0.018526,0.01091,0.012246,0.016934,0.928526,0.690514,0.026867,0.075745,
0.001257,0.017732,0.008292,0.059649,0.021713,0.456437,0.582417,0.02882,0.092981,
0.000488,0.011304,0.007088,0.008171,0.014641,0.37439,0.547798,0.027601,0.072814,
0.001372,0.01853,0.010019,0.049558,0.017429,0.467493,0.667215,0.033052,0.09037,
0.002745,0.026571,0.010663,0.086795,0.026475,0.623015,0.51211,0.030515,0.066522,
0.000952,0.007244,0.009387,0.015632,0.00799,0.243902,0.679819,0.028651,0.089491,
0.001786,0.026544,0.009435,0.072191,0.034042,0.710137,0.592058,0.031761,0.10033,
